Date,Open,High,Low,Close,Volume
20090206,5.4314,5.4892,5.362,5.4892,133360
20090209,5.4892,5.6972,5.4892,5.6972,147690
20090210,5.4892,5.6279,5.4892,5.547,100540
20090211,5.4661,5.4661,5.4314,5.443,327510
20090212,5.443,5.4777,5.3968,5.4314,225260
20090213,5.3852,5.4083,5.3736,5.3852,168870
20090216,5.3852,5.3852,5.235,5.235,357040
20090217,5.027,5.1888,4.9808,4.9807,426570
20090218,4.738,4.8536,4.738,4.8536,471730
20090219,4.9692,4.9807,4.8536,4.8536,309740
20090220,4.7958,4.8536,4.7496,4.8074,141830
20090223,4.6225,4.6803,4.5763,4.5763,285480
20090224,4.3567,4.3683,4.3567,4.3567,277110
20090225,4.5647,4.5647,4.5069,4.5647,242810
20090226,4.5647,4.738,4.3914,4.738,438790
20090227,4.6224,4.9576,4.6224,4.9576,337150
20090302,4.7958,5.0732,4.7958,5.0385,242220
20090303,4.8074,4.8767,4.7958,4.7958,236910
20090304,4.7958,4.8536,4.738,4.842,181120
20090305,5.0269,5.0269,4.8767,4.9692,270690
20090306,4.8536,4.9923,4.8536,4.9923,199000
20090309,5.0039,5.1425,4.9807,5.0963,426240
20090310,5.0963,5.2119,5.0385,5.131,498320
20090311,5.3043,5.3043,5.1426,5.2003,445460
20090312,5.0847,5.131,4.9692,5.0154,239390
20090313,5.0501,5.0616,5.0038,5.0154,235750
20090316,5.0732,5.0847,5.0154,5.0847,230700
20090317,5.1771,5.3389,5.1771,5.2696,431840
20090318,5.5007,5.5238,5.4314,5.5239,908830
20090319,5.5239,5.6164,5.2581,5.2581,682980
20090320,5.2581,5.4314,5.1425,5.2581,264540
20090323,5.2812,5.2812,5.0616,5.0847,300350
20090324,5.3389,5.3389,5.3158,5.339,240360
20090325,5.3159,5.6048,5.3043,5.5932,962740
20090326,5.755,5.7781,5.6394,5.7665,838490
20090327,5.8358,5.8358,5.5469,5.547,822640
20090330,5.339,5.4777,5.2812,5.2812,1024320
20090331,5.1079,5.2003,5.0963,5.1887,828860
20090401,5.4083,5.4429,5.3158,5.443,330150
20090402,5.7088,5.7088,5.6395,5.7088,1114300
20090403,5.9515,5.9515,5.9515,5.9514,901030
20090407,5.9514,6.2403,5.8936,6.2403,1553610
20090408,6.1825,6.5292,5.9514,6.0092,1548930
20090409,5.9514,6.1825,5.8936,6.0092,1017260
20090410,6.2981,6.2981,6.2981,6.2981,249850
20090413,6.587,6.587,6.587,6.587,104360
20090414,6.8181,6.8759,6.587,6.8759,1910600
20090415,6.7026,6.9915,6.587,6.6448,1697840
20090416,6.8181,6.8181,6.587,6.7026,1140090
20090417,6.587,6.6448,6.4137,6.4137,1087860
20090420,6.1248,6.1248,6.1248,6.1248,402140
20090421,5.8359,6.0092,5.8359,5.9514,1818020
20090422,6.2403,6.2403,6.0092,6.2403,967250
20090423,6.2981,6.4714,6.1825,6.1826,785730
20090424,6.1826,6.2404,6.0093,6.2403,627090
20090427,6.4136,6.4714,6.2403,6.3559,742370
20090428,6.3559,6.4715,6.2981,6.3559,507210
20090429,6.4137,6.4137,6.2981,6.4137,563360
20090504,6.7026,6.7026,6.7026,6.7026,223130
20090505,6.9915,6.9915,6.9915,6.9915,227170
20090506,7.1071,7.3382,6.9915,6.9915,2626470
20090507,7.3382,7.3382,7.2804,7.3382,1002450
20090508,7.5115,7.6849,7.3382,7.396,1373780
20090511,7.5693,7.6849,7.396,7.6271,1265940
20090512,7.6271,7.8582,7.4538,7.8582,829880
20090513,7.6849,7.8582,7.5115,7.5115,1640250
20090514,7.2226,7.4537,7.1648,7.3382,1708940
20090515,7.5693,7.6849,7.4538,7.6849,827290
20090518,7.6271,7.8582,7.5693,7.6849,605550
20090519,7.8582,7.8582,7.6849,7.7427,1014690
20090520,7.6849,7.8005,7.6271,7.7427,1395570
20090521,7.5694,7.7427,7.5694,7.5693,774240
20090522,7.2804,7.5115,7.2804,7.3382,738560
20090525,7.396,7.6849,7.396,7.6849,717520
20090526,7.8005,7.916,7.6849,7.7427,741030
20090527,7.8583,7.8583,7.5116,7.7427,658030
20090528,7.6849,7.7427,7.5116,7.6271,613980
20090529,7.6849,7.6849,7.4538,7.6271,562790
20090601,7.6849,7.916,7.6849,7.916,784740
20090602,8.2627,8.2627,8.0893,8.0893,1099910
20090603,8.0893,8.2049,8.0315,8.0893,626920
20090604,8.2065,8.3824,8.0893,8.2653,642540
20090605,8.6756,8.6756,8.5584,8.6756,769620
20090608,9.0859,9.0859,9.0859,9.0859,319760
20090609,8.91,9.2031,8.91,9.0273,758270
20090610,8.6756,8.7342,8.617,8.617,1249380
20090611,8.617,8.7929,8.5584,8.617,1109720
20090612,8.7342,8.7342,8.2653,8.2653,1008960
20090615,7.9722,8.2067,7.855,7.9722,978250
20090616,7.6205,7.7963,7.6205,7.6791,1319490
20090617,7.6791,8.0308,7.6791,8.0308,947180
20090618,8.3825,8.3825,8.3825,8.3825,157690
20090619,8.7928,8.7928,8.617,8.7928,1487800
20090622,8.4411,8.4997,8.3825,8.3825,693990
20090623,7.9722,8.0894,7.9722,8.0308,1071590
20090624,8.3825,8.3825,8.3825,8.3825,234300
20090625,8.7928,8.7928,8.3825,8.4411,1056790
20090626,8.4411,8.6756,8.4411,8.617,549500
20090629,8.5584,8.617,8.4998,8.5583,531410
20090630,8.4997,8.5583,8.148,8.2066,876180
20090701,7.8549,7.9721,7.7963,7.8549,659490
20090702,7.9721,8.2066,7.8549,8.148,290660
20090703,7.9135,8.2652,7.9135,8.2653,342180
20090706,8.3239,8.6756,8.2653,8.617,368720
20090707,8.5584,8.617,8.4411,8.4997,447350
20090708,8.3825,8.4411,8.2652,8.4411,226360
20090709,8.3239,8.4997,8.3239,8.3239,216460
20090710,8.2653,8.3239,8.2067,8.3239,359970
20090713,8.3239,8.3239,8.2067,8.3239,336190
20090714,8.2653,8.3239,8.2067,8.2066,295060
20090715,8.3238,8.4411,8.3238,8.3825,143930
20090716,8.6756,8.6756,8.4411,8.4411,229170
20090717,8.4411,8.5583,8.3825,8.4411,294310
20090720,8.3825,8.3825,8.2652,8.2653,302290
20090721,8.3825,8.4412,8.2067,8.4411,530220
20090722,8.5583,8.5583,8.3825,8.4411,342760
20090723,8.4411,8.5583,8.4411,8.5583,214440
20090724,8.9686,8.9686,8.91,8.9687,421560
20090727,9.2618,9.2618,8.9101,9.0273,470390
20090728,8.8514,9.0273,8.7928,8.7928,379050
20090729,8.91,8.91,8.7928,8.7928,147070
20090730,8.7928,8.7928,8.6756,8.7928,192600
20090731,8.9687,9.0273,8.91,8.9687,333390
20090803,8.8515,9.0273,8.8515,8.9687,192740
20090804,9.1446,9.1446,9.0273,9.0859,313400
20090805,9.0273,9.0859,9.0273,9.0859,219010
20090806,9.0859,9.2031,9.0859,9.1445,356890
20090807,9.1445,9.2031,9.0859,9.1445,139270
20090810,9.1445,9.379,9.1445,9.3204,354770
20090811,9.2618,9.379,9.2618,9.3204,169070
20090812,9.3204,9.4376,9.3204,9.379,352250
20090813,9.4962,9.4962,9.379,9.4376,354750
20090814,9.2617,9.4376,9.2617,9.379,223410
20090817,9.379,9.4376,9.3204,9.3204,359380
20090818,9.1445,9.3204,9.1445,9.2618,293950
20090819,9.3204,9.379,9.3204,9.379,350280
20090820,9.4962,9.4962,9.379,9.4376,220510
20090821,9.5548,9.8479,9.4962,9.6721,499440
20090824,9.7307,10.1411,9.7307,10.1411,857000
20090825,10.2583,10.5514,10.1997,10.1997,575740
20090826,10.1411,10.1997,9.9652,10.0824,495630
20090827,10.0238,10.0824,9.7893,10.0824,877910
20090828,10.0824,10.1996,9.9652,10.1997,418120
20090831,10.3169,10.4342,10.3169,10.4341,380650
20090901,10.2582,10.3755,10.1996,10.2583,411450
20090903,10.0824,10.1997,9.9652,10.0238,616240
20090904,10.0824,10.0824,9.8479,9.848,669090
20090907,9.5549,9.6135,9.379,9.6135,594460
20090908,9.7307,9.7894,9.6135,9.7307,269040
20090909,9.9066,9.9066,9.6135,9.848,361920
20090910,9.4963,9.9066,9.4963,9.9066,333480
20090911,9.9066,9.9652,9.848,9.848,451540
20090914,10.1997,10.317,10.1411,10.3169,1027940
20090915,10.7858,10.7858,10.3755,10.5514,745520
20090916,10.5514,10.5514,10.1411,10.1997,931000
20090917,10.3169,10.61,10.0825,10.5514,973080
20090918,10.3169,10.5514,10.3169,10.5514,607370
20090921,10.6686,10.7273,10.5514,10.5514,314940
20090922,10.3169,10.7273,10.3169,10.4341,460640
20090923,10.4927,10.5513,10.3169,10.3169,831800
20090924,10.3169,10.3169,10.141,10.1997,422860
20090925,10.1997,10.2583,10.1411,10.1997,643170
20090928,10.1997,10.3169,10.1411,10.1997,889040
20090929,10.2583,10.2583,10.0825,10.1411,894270
20090930,10.1411,10.2583,10.0825,10.1411,905310
20091001,10.1411,10.1411,9.9652,9.9652,620340
20091002,9.5549,9.7893,9.4962,9.6721,686700
20091005,9.7307,9.848,9.5549,9.6721,774310
20091006,9.848,9.9652,9.6721,9.7307,339770
20091007,9.9652,10.1996,9.9066,10.1411,336950
20091008,10.1997,10.1997,10.0239,10.1411,246850
20091009,10.1997,10.2583,10.0825,10.1411,562390
20091012,10.2583,10.3756,10.1997,10.2583,592020
20091013,10.2583,10.3169,10.1997,10.2583,466710
20091014,10.1997,10.4342,10.1997,10.4341,477770
20091015,10.903,10.903,10.5513,10.9031,1027360
20091016,10.9031,11.0203,10.7272,10.7272,575620
20091019,10.7858,10.7858,10.4341,10.4341,398520
20091020,10.7858,10.7858,10.5513,10.61,346720
20091021,10.61,10.61,10.4341,10.4341,316080
20091022,10.4341,10.6686,10.3755,10.61,376810
20091023,10.7859,10.7859,10.4928,10.4928,408920
20091026,10.4342,10.5514,10.3756,10.4341,505350
20091027,10.4341,10.4341,10.1996,10.3169,400590
20091028,10.4341,10.4341,10.1997,10.2583,149230
20091029,10.0238,10.1997,9.848,9.9652,327940
20091030,10.0824,10.1997,9.6721,10.0824,223510
20091102,9.6721,9.7893,9.6135,9.6135,612130
20091103,9.848,9.848,9.4376,9.4962,159800
20091104,9.4962,9.7307,9.4376,9.6135,323670
20091105,9.7894,9.9066,9.7307,9.9066,138140
20091106,10.0825,10.0825,9.6135,9.6135,125400
20091109,9.6135,9.7307,9.5549,9.5549,204280
20091110,9.6721,9.6721,9.379,9.379,309780
20091111,9.4962,9.6135,9.379,9.6135,197380
20091112,9.6721,9.9066,9.6135,9.848,292170
20091113,9.6721,9.848,9.6721,9.848,142040
20091116,9.7308,9.9066,9.6135,9.6135,400690
20091117,9.7307,9.7307,9.5549,9.6721,199100
20091118,9.7307,9.7893,9.6721,9.7307,227080
20091119,9.7307,9.8479,9.7307,9.848,136230
20091120,9.7894,9.848,9.6721,9.848,108760
20091123,9.848,9.848,9.4377,9.6135,240750
20091124,9.4963,9.6135,9.379,9.379,263770
20091125,9.2618,9.379,8.91,8.9101,500720
20091126,8.4998,8.9101,8.4998,8.4997,360310
20091127,8.0894,8.91,8.0894,8.9101,381500
20091130,9.1446,9.3204,8.9101,9.3204,294120
20091201,9.379,9.5549,9.3204,9.3204,188270
20091202,9.0859,9.379,9.0273,9.1445,209760
20091203,8.91,9.2031,8.91,8.9101,527820
20091204,9.1446,9.1446,8.8515,8.9101,224910
20091207,8.7929,9.086,8.7929,9.0859,116970
20091208,8.9687,9.0859,8.91,8.9687,101630
20091209,8.6756,8.7342,8.5584,8.617,314220
20091210,8.7342,8.7342,8.5584,8.5583,395690
20091211,8.2652,8.5583,8.2652,8.4411,230670
20091214,8.6207,8.8602,8.6207,8.8604,158620
20091215,8.8005,8.9801,8.8005,8.9202,143720
20091216,8.9202,8.9202,8.6209,8.6209,250450
20091217,8.2617,8.5012,8.2617,8.3814,239330
20091218,8.3814,8.8005,8.0222,8.0222,533620
20091221,8.3814,8.3814,8.3814,8.3814,60410
20091222,8.8005,8.8005,8.8005,8.8005,177150
20091223,9.1597,9.2196,8.9801,9.2196,338470
20091224,9.3393,9.4591,9.1597,9.459,298960
20091225,9.5787,9.7583,9.5787,9.6985,148480
20091228,9.6985,9.7584,9.459,9.459,285790
20091229,9.459,9.459,9.1597,9.2196,178940
20091230,9.2795,9.3992,9.2196,9.3393,102710
20091231,9.459,9.5189,9.3393,9.459,202760
20100104,9.6985,9.8781,9.459,9.8781,235620
20100105,10.2373,10.2373,9.8781,9.8781,200040
20100106,9.8781,9.9978,9.5189,9.6985,94870
20100107,9.6985,9.7584,9.5788,9.6387,102720
20100108,9.8183,9.8183,9.3394,9.3393,161560
20100111,9.5189,9.5189,9.1597,9.2794,126590
20100112,9.2195,9.3393,9.0998,9.0998,226250
20100113,9.0998,9.3991,8.9801,9.3992,146230
20100114,9.5788,9.5788,9.3393,9.459,124220
20100115,9.459,9.459,9.2794,9.2794,81780
20100118,9.2195,9.2195,9.0998,9.0998,142680
20100119,9.3393,9.3991,9.1597,9.2794,125670
20100120,9.5189,9.5787,9.2794,9.459,344660
20100121,9.3393,9.459,9.2794,9.3393,226540
20100122,9.3393,9.3992,9.1597,9.3393,132330
20100125,9.3393,9.3992,9.3393,9.3992,44160
20100126,9.5788,9.6985,9.3992,9.6985,126830
20100127,9.6985,9.6985,9.3393,9.3393,125540
20100128,9.2196,9.3992,9.2196,9.3393,37340
20100129,9.2794,9.3393,9.2196,9.2196,100130
20100201,9.1597,9.4591,9.1597,9.3393,122980
20100202,9.5788,9.6985,9.5189,9.6985,401340
20100203,9.9978,10.1176,9.8182,10.1176,688030
20100204,10.0577,10.1775,9.9979,10.1176,417620
20100205,9.9979,10.0577,9.6387,9.6985,252750
20100208,9.6386,9.938,9.6386,9.938,165000
20100209,9.7584,9.938,9.5189,9.5189,202980
20100210,9.7584,9.8182,9.5189,9.8183,68750
20100211,9.938,9.9979,9.8183,9.9979,142740
20100212,10.1775,10.1775,9.9979,10.0577,269440
20100222,10.1176,10.1176,9.938,9.9979,156270
20100223,9.7584,9.7584,9.5788,9.6387,129220
20100224,9.5788,9.6986,9.5788,9.6387,187720
20100225,9.6387,9.7584,9.519,9.6387,268610
20100226,9.5788,9.5788,9.3394,9.3393,685260
20100301,9.6386,9.6386,9.5788,9.5788,69350
20100302,9.5788,9.5788,9.5189,9.5788,194250
20100303,9.6985,9.6985,9.6387,9.6985,208570
20100304,9.8182,9.8781,9.6985,9.8781,309130
20100305,9.8781,9.938,9.8182,9.8183,276710
20100308,9.8183,9.938,9.8183,9.8781,291290
20100309,9.938,10.0577,9.938,10.0577,444180
20100310,10.2373,10.5366,10.1176,10.5367,1193070
20100311,10.7163,10.7762,10.5367,10.6564,241410
20100312,10.7163,10.7163,10.5367,10.6564,337200
20100315,10.6564,10.6564,10.4169,10.5367,238400
20100316,10.2972,10.3571,10.0578,10.0577,642300
20100317,10.2373,10.2972,10.0577,10.1176,342500
20100318,10.1176,10.3571,10.1176,10.3571,95600
20100319,10.417,10.417,10.2374,10.2972,194090
20100322,10.2373,10.2373,10.0577,10.0577,143010
20100323,10.0577,10.1774,9.8781,9.938,128330
20100324,10.1176,10.2373,10.0577,10.1775,242280
20100325,10.1775,10.1775,9.938,9.9979,246000
20100326,9.9979,9.9979,9.8183,9.938,152570
20100329,10.0577,10.1775,9.9979,10.1176,89620
20100330,10.1176,10.1176,9.8781,9.9979,214750
20100331,10.0578,10.0578,9.9979,9.9979,179890
20100401,10.0578,10.1775,10.0578,10.1775,286770
20100402,10.2972,10.3571,10.1775,10.2972,306570
20100405,10.3571,10.3571,10.2972,10.2972,166840
20100406,10.2972,10.4169,10.2972,10.2972,284520
20100407,10.2972,10.3571,10.2972,10.3571,151090
20100408,10.2972,10.417,10.2972,10.2972,136320
20100409,10.2972,10.3571,10.2972,10.2972,108170
20100412,10.4169,10.4169,10.3571,10.4169,189040
20100413,10.4169,10.4768,10.357,10.4169,264770
20100414,10.4169,10.4768,10.357,10.4768,134900
20100415,10.5367,10.5367,10.4169,10.4768,204750
20100416,10.5367,10.5367,10.4169,10.4169,100290
20100419,10.4169,10.4169,10.2972,10.2972,254050
20100420,10.1176,10.2972,10.1176,10.2972,123340
20100421,10.2972,10.3571,10.2373,10.2972,154300
20100422,10.2972,10.5367,10.2972,10.5367,266820
20100426,10.5367,10.6564,10.5367,10.5965,267720
20100427,10.5965,10.7162,10.5965,10.5965,336330
20100428,10.5366,10.5965,10.4768,10.5965,156830
20100429,10.6564,10.6564,10.5366,10.5367,461540
20100504,10.836,10.836,10.5966,10.5965,101940
20100505,10.5965,10.6564,10.5366,10.6564,308760
20100506,10.5367,10.6564,10.4768,10.4768,299590
20100507,10.3571,10.4169,10.2373,10.3571,210840
20100510,10.3571,10.3571,10.0578,10.2373,335850
20100511,10.6206,10.7005,10.2213,10.2171,155980
20100512,10.2171,10.2969,9.9776,9.9776,93610
20100513,10.2171,10.2171,9.8978,10.1373,91730
20100514,10.1373,10.2969,10.1373,10.1373,43580
20100517,10.1373,10.1373,9.7382,9.7382,136050
20100518,9.6584,9.818,9.5786,9.7382,281790
20100519,9.4189,9.5786,9.4189,9.4987,281930
20100520,9.2592,9.818,9.2592,9.818,89050
20100521,9.4987,9.7382,9.4189,9.4189,272680
20100524,9.6584,9.818,9.5785,9.818,151520
20100525,10.0575,10.2969,9.9776,10.2969,247320
20100526,10.5364,10.5364,10.2171,10.2969,250910
20100527,10.2969,10.4565,10.2171,10.4566,750690
20100528,10.6961,10.6961,10.4566,10.5364,475090
20100531,10.5364,10.5364,10.3768,10.3768,196760
20100601,10.3768,10.5364,10.297,10.5364,208590
20100602,10.4566,10.6162,10.4566,10.5364,292360
20100603,10.5364,10.696,10.5364,10.6162,337580
20100604,10.696,10.7758,10.696,10.696,201460
20100607,10.5364,10.5364,10.2969,10.2969,242030
20100608,10.2969,10.3767,10.2969,10.3768,201830
20100609,10.5364,10.6163,10.4566,10.5364,141270
20100610,10.5364,10.696,10.5364,10.6162,166990
20100611,10.7758,10.7758,10.6162,10.696,137070
20100614,10.8556,10.9355,10.8556,10.9355,222930
20100615,10.696,10.7759,10.6162,10.6162,133940
20100616,10.7758,10.7758,10.6162,10.7759,92920
20100617,10.8557,10.9355,10.7759,10.9355,284160
20100618,11.0153,11.0153,10.7759,10.7759,192690
20100621,11.0154,11.0154,10.8557,11.0153,190170
20100622,11.0153,11.1749,10.9355,11.175,272670
20100623,11.0154,11.0952,10.7759,10.7759,85850
20100624,10.7759,11.2548,10.7759,11.0951,315930
20100625,10.9355,11.0951,10.8556,10.9355,113780
20100628,10.8557,10.9355,10.8557,10.8557,53210
20100629,11.0153,11.175,10.9355,11.0951,481940
20100630,11.0951,11.0951,10.7758,11.0153,104470
20100701,10.8557,11.1749,10.8557,11.175,276410
20100702,11.0154,11.0154,10.7759,10.8557,133410
20100705,11.0153,11.0153,10.8557,10.9355,165700
20100706,11.0153,11.0153,10.7759,10.8557,256550
20100707,11.0153,11.0153,10.7759,10.7759,118100
20100708,10.9355,11.175,10.9355,11.0951,170440
20100709,11.0951,11.0951,10.9355,11.0153,43130
20100712,10.7758,10.9355,10.7758,10.9355,70640
20100713,11.175,11.175,11.0153,11.0951,480870
20100714,11.0951,11.0951,10.9355,10.9355,78990
20100715,10.8557,11.0951,10.8557,11.0951,122480
20100716,11.0951,11.0951,11.0153,11.0951,56830
20100719,11.0951,11.1749,11.0153,11.175,116500
20100720,11.175,11.175,11.0154,11.175,125270
20100721,11.0952,11.0952,11.0154,11.0951,131970
20100722,11.1749,11.2547,11.0951,11.175,398000
20100723,11.2548,11.2548,11.175,11.2548,180270
20100726,11.2548,11.2548,11.0952,11.0951,79350
20100727,11.3346,11.574,11.2547,11.5741,943920
20100728,11.3346,11.5741,11.2548,11.3346,164670
20100729,11.3346,11.8933,11.3346,11.8934,504800
20100730,12.1329,12.4522,11.9732,12.2925,722770
20100802,12.053,12.2925,12.053,12.2126,198490
20100803,12.4521,12.7713,12.3722,12.4521,431310
20100804,12.2925,12.4521,11.9732,12.053,276520
20100805,12.4521,12.6117,12.2925,12.6117,303250
20100806,12.4521,12.4521,12.1328,12.2925,277060
20100809,12.1329,12.1329,11.8934,11.9732,240080
20100810,11.8934,11.8934,11.6539,11.8135,309210
20100811,12.1372,12.1372,11.9753,11.9754,33000
20100812,11.8945,11.8945,11.4899,11.4899,208310
20100813,11.3281,11.5708,11.2472,11.4899,173160
20100816,11.4899,11.8945,11.409,11.8945,130520
20100817,12.0563,12.1372,11.8136,12.1372,146050
20100818,11.9754,11.9754,11.7326,11.7326,61810
20100819,11.5708,11.7326,11.5708,11.6517,100200
20100820,11.6517,12.1372,11.409,12.1372,142640
20100823,11.9754,11.9754,11.8135,11.8136,106720
20100824,11.6518,11.6518,11.3281,11.3281,244030
20100825,11.409,11.409,10.9235,11.2471,260880
20100826,11.0853,11.4898,11.0853,11.3281,210480
20100827,11.1663,11.409,11.1663,11.3281,92270
20100830,11.6518,11.8945,11.5708,11.6517,192440
20100831,11.6517,12.1372,11.6517,12.1372,590670
20100901,11.9754,12.0563,11.5708,12.0563,350890
20100906,12.2181,12.5418,11.9754,11.9754,471980
20100907,11.9754,11.9754,11.8136,11.8136,286140
20100908,11.6518,11.8136,11.6518,11.7326,174600
20100909,11.8944,11.8944,11.8135,11.8945,107640
20100910,11.8945,11.9754,11.7327,11.7326,146040
20100913,12.0563,12.0563,11.6517,11.8136,88930
20100914,11.8136,11.8945,11.6518,11.8136,44550
20100915,11.8945,11.8945,11.6518,11.8136,102130
20100916,11.8136,11.8945,11.6518,11.6517,107460
20100917,11.6517,11.8944,11.6517,11.8945,168110
20100920,11.7327,11.8945,11.6518,11.8136,70030
20100921,11.8945,11.8945,11.6518,11.6517,190750
20100922,11.4899,11.6517,11.4899,11.5708,220980
20100923,11.4899,11.6517,11.409,11.5708,273630
20100924,11.409,11.5708,11.3281,11.409,212270
20100927,11.4899,11.4899,11.3281,11.3281,133920
20100928,11.409,11.4899,11.3281,11.4899,193510
20100929,11.4899,11.4899,11.3281,11.409,223820
20100930,11.4899,11.5708,11.4899,11.4899,271620
20101001,11.6517,11.6517,11.409,11.4899,186980
20101004,11.4899,11.4899,11.3281,11.4899,231740
20101005,11.3281,11.6517,11.3281,11.6517,307630
20101006,11.6517,11.7326,11.5708,11.7326,243910
20101007,11.4899,11.9753,11.4899,11.8945,449790
20101008,11.8945,11.8945,11.8136,11.8136,209350
20101011,11.5709,11.7327,11.5709,11.6517,120700
20101012,11.5708,11.6517,11.4899,11.5708,97840
20101013,11.5708,11.7326,11.4899,11.7326,299390
20101014,11.7326,11.8135,11.6517,11.8136,191890
20101015,11.6518,11.7327,11.4899,11.5708,345600
20101018,11.6517,11.6517,11.5708,11.5708,136180
20101019,11.6517,11.6517,11.5708,11.5708,257230
20101020,11.5708,11.5708,11.3281,11.409,176310
20101021,11.3281,11.409,11.2472,11.2471,211180
20101022,11.2471,11.2471,11.1662,11.2471,155560
20101025,11.2471,11.328,11.0853,11.2471,292180
20101026,11.2471,11.6517,11.2471,11.5708,360540
20101027,11.6517,11.8945,11.6517,11.7326,563730
20101028,11.6517,11.8944,11.6517,11.8945,487350
20101029,11.9754,12.4609,11.9754,12.38,767340
20101101,12.38,12.38,11.9754,12.0563,252080
20101102,11.9754,12.0563,11.8136,11.8136,126370
20101103,11.9754,11.9754,11.6518,11.8136,123750
20101104,11.7327,11.8945,11.7327,11.8945,48220
20101105,11.9754,12.2991,11.8136,12.299,519640
20101108,12.299,12.299,11.7326,11.7326,248250
20101109,11.9753,11.9753,11.7326,11.8136,320870
20101110,11.8945,11.9754,11.8136,11.9754,251370
20101111,11.7327,11.9754,11.7327,11.7326,72750
20101112,11.6517,11.6517,11.4089,11.6517,263630
20101115,11.4899,11.6517,11.2471,11.3281,198760
20101116,11.3281,11.3281,11.1663,11.2471,274720
20101117,11.328,11.4089,11.0853,11.0853,331060
20101118,11.328,11.328,11.0853,11.1662,177040
20101119,11.4089,11.4089,11.0044,11.0044,282930
20101122,10.7617,11.1662,10.7617,11.1662,153690
20101123,11.1662,11.4089,11.1662,11.3281,165780
20101124,11.3281,11.4899,11.1663,11.4899,95090
20101125,11.409,11.4899,11.3281,11.3281,75870
20101126,11.409,11.409,11.0854,11.0853,123150
20101129,11.1662,11.409,11.1662,11.409,162860
20101130,11.8945,11.8945,11.3281,11.3281,243360
20101201,11.409,11.409,11.0854,11.0853,691780
20101202,11.2471,11.328,11.0853,11.1662,177920
20101203,11.4089,11.4089,11.1662,11.1662,229420
20101206,11.1662,11.1662,10.9235,11.0853,617980
20101207,11.0044,11.0853,10.9235,10.9235,341380
20101208,11.0044,11.0044,10.8426,10.8426,144930
20101209,10.9235,11.0853,10.8426,11.0044,161060
20101210,11.0853,11.0853,10.9235,11.0853,419620
20101213,11.0853,11.328,11.0853,11.2471,383130
20101214,11.2471,11.2471,11.0044,11.1662,383570
20101215,11.0853,11.1662,10.9235,10.9235,429720
20101216,10.7617,10.9235,10.5998,10.5998,453340
20101217,10.6807,10.7616,10.5998,10.6807,416970
20101220,10.6807,10.8425,10.438,10.6807,412040
20101221,10.5189,10.6807,10.438,10.5189,487160
20101222,10.5189,10.5998,10.438,10.438,251060
20101223,10.3571,10.5189,10.3571,10.5189,347800
20101224,10.5189,10.5998,10.3571,10.438,231970
20101227,10.5189,10.5189,10.3571,10.438,256120
20101228,10.5189,10.5189,10.3571,10.5189,285250
20101229,10.5189,10.5189,10.2762,10.438,326940
20101230,10.2762,10.438,10.2762,10.2762,536960
20101231,10.2762,10.438,10.2762,10.438,291090
20110104,10.5189,10.5189,10.2762,10.2762,253340
20110105,10.3571,10.3571,10.0335,10.1143,319330
20110106,10.0334,10.1952,10.0334,10.1143,133570
20110107,10.0334,10.1143,10.0334,10.0334,482230
20110110,10.0334,10.2761,10.0334,10.1143,389750
20110111,10.1143,10.1952,9.9525,10.1143,248270
20110112,10.1952,10.1952,9.8716,9.8716,365320
20110113,9.7907,9.9525,9.7907,9.7907,207110
20110114,10.1144,10.2762,10.1144,10.2762,185040
20110117,10.7617,10.7617,10.5189,10.5189,590470
20110118,10.5189,10.6807,10.438,10.5189,346590
20110119,10.6807,10.6807,10.438,10.438,244690
20110120,10.3571,10.438,10.2762,10.2762,140760
20110121,10.5189,10.5189,10.3571,10.3571,285390
20110124,10.3571,10.3571,10.1953,10.1953,370470
20110125,10.1144,10.2762,10.1144,10.1143,437760
20110126,10.0334,10.1143,9.9525,10.0334,348000
20110127,9.9525,10.5189,9.9525,10.5189,386830
20110128,10.5998,10.5998,10.1952,10.1953,408070
20110208,10.2762,10.6808,10.2762,10.2762,480160
20110209,10.5189,10.5189,10.1953,10.1953,211100
20110210,10.1953,10.2762,10.1144,10.1143,393200
20110211,10.1143,10.1143,9.9525,10.0334,576950
20110214,10.1952,10.1952,9.8716,9.9525,290810
20110215,9.8716,9.9525,9.8716,9.9525,266520
20110216,9.9525,10.0334,9.8716,9.8716,179170
20110217,9.8716,9.8716,9.7098,9.8716,182910
20110218,9.7098,9.8716,9.3861,9.3861,674860
20110221,9.2243,9.2243,8.9815,8.9815,349210
20110222,8.6578,8.9815,8.5769,8.7388,654500
20110223,8.6579,8.9815,8.6579,8.6579,379950
20110224,8.4152,8.577,8.2533,8.577,591360
20110225,8.577,8.9816,8.4961,8.9815,365920
20110228,8.9006,9.1433,8.7388,8.7388,466550
20110301,8.7388,8.8197,8.6579,8.8197,223800
20110302,8.8197,8.8197,8.4151,8.7388,428290
20110303,8.4961,8.8197,8.4961,8.7388,243550
20110304,8.9006,8.9006,8.7388,8.7388,260440
20110307,8.7388,8.8197,8.7388,8.7388,132760
20110308,8.7388,8.9006,8.7388,8.9006,233450
20110309,8.9006,8.9006,8.496,8.7388,176060
20110310,8.6579,8.8197,8.6579,8.8197,301530
20110311,8.9006,8.9006,8.7388,8.7388,288970
