,Date,Open,High,Low,Close,Volume,SMA,RSI,EMA
247,27-12-2017,35.168,36.1898,34.9125,35.9343,1453096,33.313522222222254,70.87282097832998,33.49409791975087
248,28-12-2017,36.0195,37.2967,36.0195,37.0413,1240763,33.805511111111144,73.48051359326752,34.2035383358007
249,29-12-2017,36.9561,37.1265,36.1046,36.7858,1403091,34.212344444444476,71.88095635437853,34.71999066864056
250,02-01-2018,36.7006,40.1919,36.6155,39.8513,1536453,35.05440000000002,78.05376403339793,35.74625253491245
251,03-01-2018,39.8513,41.2989,37.7225,39.1701,2153279,35.75454444444446,74.15795255071653,36.43102202792996
252,04-01-2018,38.7443,40.6177,38.6592,39.9365,1397180,36.51145555555558,75.63160972860442,37.13211762234397
253,05-01-2018,39.5959,41.2989,39.1701,40.788000000000004,1335299,37.44813333333335,77.18809474069278,37.863294097875176
254,08-01-2018,40.7028,43.4277,40.6177,43.3426,1695283,38.659188888888906,81.09041596515934,38.959155278300145
255,09-01-2018,43.3426,44.5347,42.6614,43.4277,1597691,39.58640000000002,81.20575535990119,39.85286422264012
256,10-01-2018,43.8535,43.8535,41.4692,41.9801,1861371,40.258155555555575,73.04399383061549,40.2783113781121
257,11-01-2018,41.9801,43.4277,40.8731,43.1723,1322935,40.9393777777778,75.2502369244212,40.85710910248969
258,12-01-2018,43.3426,45.1308,43.001999999999995,43.6832,1021552,41.70575555555558,76.15105772768146,41.422327281991755
259,15-01-2018,43.4277,44.2793,43.4277,44.2793,951914,42.197755555555574,77.19405537593144,41.99372182559341
260,16-01-2018,44.2793,45.0457,43.9387,44.7902,1154825,42.82221111111113,78.0789215378255,42.553017460474734
261,17-01-2018,44.705,46.3229,44.705,45.1308,1733229,43.39935555555557,78.67301185490989,43.06857396837979
262,18-01-2018,45.5566,45.5566,43.3426,44.9605,1590981,43.862966666666686,77.54144778080375,43.446959174703835
263,19-01-2018,44.705,50.24,44.6199,48.2814,2350353,44.411722222222245,82.75139371711877,44.41384733976307
264,22-01-2018,47.8556,54.2421,47.6853,54.2421,3011445,45.613322222222244,88.09137071251034,46.379497871810464
265,23-01-2018,54.9233,59.6067,54.2421,57.3076,2455609,47.316377777777795,89.83440838971168,48.56511829744838
266,24-01-2018,57.3076,57.9037,54.0718,54.6679,2076432,48.59366666666668,79.09823042539428,49.78567463795871
267,25-01-2018,55.0937,57.2225,53.5609,54.1569,2344305,49.757411111111125,77.17541769198854,50.65991971036697
268,26-01-2018,54.2421,55.349,52.3687,52.7945,2179883,50.70354444444447,72.14022459551094,51.08683576829358
269,29-01-2018,50.6657,54.4975,50.2399,51.943000000000005,1507535,51.49830000000002,69.10553232238851,51.25806861463487
270,30-01-2018,51.0915,52.1133,49.8142,50.2399,2202371,52.0659777777778,63.36409551973812,51.054434891707906
271,31-01-2018,50.2399,50.6657,45.5565,45.812,3097150,52.16058888888891,51.40595745886206,50.00594791336633
272,01-02-2018,45.812,47.6854,42.1504,43.598,2430906,51.64021111111113,46.66390951805737,48.72435833069307
273,02-02-2018,44.2792,45.5565,42.49100000000001,45.3011,2551448,50.646766666666686,50.450424193730925,48.03970666455446
274,05-02-2018,45.3011,45.7269,41.7247,42.4911,2133156,49.00048888888891,44.79923418290006,46.92998533164358
275,06-02-2018,42.1505,42.1505,37.6374,38.7444,2770837,47.23121111111113,38.59198119762578,45.292868265314866
276,07-02-2018,39.1702,43.4278,39.1702,43.001999999999995,2381296,45.9917777777778,47.494874649949004,44.8346946122519
277,08-02-2018,42.4911,44.1941,39.2553,39.681,1412300,44.534722222222236,42.33865034960761,43.803955689801526
278,09-02-2018,38.3186,39.5958,34.7422,39.5959,1433769,43.16282222222224,42.21218595598285,42.96234455184123
279,12-02-2018,39.1701,42.5762,39.1701,42.4911,727541,42.30184444444447,47.91249622014932,42.86809564147299
280,13-02-2018,42.4911,45.1308,42.4911,45.1308,1390941,42.22615555555558,52.51195957182234,43.32063651317839
281,21-02-2018,45.9823,47.3448,45.1308,46.7487,1113547,42.576233333333356,55.12735336745576,44.00624921054272
282,22-02-2018,46.919,46.919,43.6832,44.2793,1253519,42.46270000000001,50.55112085927618,44.06085936843418
283,23-02-2018,44.2793,45.7269,43.8535,45.0456,1074223,42.746533333333346,51.88588791746413,44.25780749474735
284,26-02-2018,45.1308,46.408,44.6198,44.9605,1126366,43.437211111111125,51.71892733362624,44.39834599579788
285,27-02-2018,45.3011,49.3884,44.8753,49.0478,3664154,44.10896666666668,58.608162999098894,45.32823679663831
286,28-02-2018,49.3884,50.0696,48.1111,49.2181,1581591,45.16864444444446,58.87149272944407,46.10620943731065
287,01-03-2018,49.0478,49.8142,48.2814,48.7923,1373626,46.19046666666668,57.88000028207873,46.64342754984853
288,02-03-2018,48.5368,48.5368,46.8338,48.4517,1308865,46.85275555555557,57.052284808719115,47.00508203987883
289,05-03-2018,48.1962,49.8141,45.8971,45.9823,1523671,46.94736666666668,51.321864720775224,46.80052563190307
290,06-03-2018,47.0893,47.7705,45.812,47.6002,1149315,47.04197777777779,54.54334729138465,46.96046050552246
291,07-03-2018,47.6854,48.026,44.9605,45.0456,1449508,47.12712222222223,49.02629793744759,46.57748840441798
292,08-03-2018,45.9823,45.9823,43.4277,44.4496,1337763,47.06090000000001,47.81122325251015,46.151910723534385
293,09-03-2018,44.7051,45.9823,44.3644,44.8753,648087,47.051433333333335,48.78754186421548,45.89658857882751
294,12-03-2018,45.1308,45.7268,44.1941,44.4496,685958,46.54052222222222,47.824055579885425,45.607190863062016
295,13-03-2018,44.2793,44.5348,43.2575,43.4277,1845989,45.89714444444445,45.50106426070484,45.17129269044962
296,14-03-2018,43.4277,43.5129,42.3207,43.2574,1633496,45.28215555555556,45.10783655016975,44.788514152359696
297,15-03-2018,43.3426,45.0456,43.2574,44.5347,1384430,44.84693333333334,48.689553802226584,44.73775132188776
298,16-03-2018,44.705,45.5565,44.2792,44.4496,1088980,44.676633333333335,48.46266681350873,44.68012105751021
299,19-03-2018,44.4496,44.8754,42.9169,43.0871,1694054,44.175177777777776,44.85845932799653,44.36151684600817
300,20-03-2018,43.2574,43.598,40.7028,40.9583,3116500,43.72103333333334,39.86933321649011,43.680873476806546
301,21-03-2018,40.9583,42.3207,39.9365,40.6177,1557930,43.29526666666667,39.11966394609321,43.06823878144524
302,22-03-2018,40.7029,42.0653,40.6177,41.2989,870574,42.8978888888889,41.48929507348271,42.7143710251562
303,23-03-2018,41.2989,41.2989,38.3186,39.9365,1278764,42.39643333333335,38.280131833308026,42.15879682012496
304,26-03-2018,39.2553,40.7029,39.1701,40.1068,638775,42.027444444444455,38.916160625056165,41.74839745609997
305,27-03-2018,40.2771,41.3841,40.192,40.9583,804364,41.7719888888889,42.12744754908187,41.590377964879984
306,28-03-2018,40.9583,41.4692,40.1919,40.7029,449013,41.346233333333345,41.424009523168046,41.41288237190399
307,29-03-2018,40.7029,41.4693,40.4474,41.4692,713517,41.0150777777778,44.42262868955936,41.424145897523196
308,30-03-2018,41.2137,42.5762,41.1286,42.3208,860361,40.92993333333335,47.63108937475892,41.603476718018555
309,02-04-2018,42.5763,43.5129,42.1505,42.5762,846561,41.10970000000001,48.58964917414559,41.798021374414844
310,03-04-2018,42.5762,42.6614,41.4692,41.7247,955971,41.23270000000001,45.59328239270671,41.78335709953188
311,04-04-2018,41.7247,42.6614,41.4692,41.895,1182775,41.29893333333334,46.30644416447797,41.805685679625505
312,05-04-2018,41.7247,42.1505,40.8732,41.1286,627097,41.4313888888889,43.54043374089585,41.67026854370041
313,06-04-2018,41.2989,41.9801,41.1286,41.3841,781188,41.57331111111111,44.72580634775141,41.61303483496033
314,09-04-2018,40.8732,41.3841,40.192,40.6177,812499,41.53546666666667,41.88510098480017,41.41396786796827
315,10-04-2018,40.6177,42.3207,39.9365,41.2989,977855,41.601688888888894,45.21574053058355,41.390954294374616
316,11-04-2018,41.5544,42.1504,40.6177,40.9583,690947,41.544922222222226,43.86215773160198,41.3044234354997
317,12-04-2018,40.8731,41.2989,40.4474,40.7029,587488,41.36515555555556,42.82684351397093,41.18411874839976
318,13-04-2018,40.8732,41.0435,39.7662,39.8513,684885,41.06238888888889,39.48054437799318,40.917554998719815
319,16-04-2018,39.681,39.9365,38.9146,39.1701,587937,40.77854444444445,36.99073915230903,40.56806399897585
320,17-04-2018,38.4037,39.5959,38.4037,39.3404,480877,40.4947,38.04269962157589,40.32253119918069
321,18-04-2018,40.0216,41.3841,39.1701,39.5959,873012,40.324400000000004,39.67007871967459,40.17720495934455
322,19-04-2018,42.5466,43.6887,39.9766,40.1746,756169,40.19001111111112,43.30258809228304,40.17668396747564
323,20-04-2018,39.9842,40.6506,39.6034,40.4602,367685,40.17251111111111,45.06069998123217,40.23338717398051
324,23-04-2018,40.5554,41.0314,36.7474,37.1282,514780,39.70910000000001,32.427189219291364,39.61234973918441
325,24-04-2018,37.1282,37.985,35.7002,36.080999999999996,848800,39.16717777777778,29.616757996565198,38.90607979134753
326,26-04-2018,36.2714,36.4618,32.1778,32.8441,1478625,38.293977777777776,22.985428676552118,37.693683833078026
327,27-04-2018,33.4153,36.0809,32.8441,35.7954,757900,37.84332222222222,36.865680402827984,37.31402706646242
328,02-05-2018,35.7954,36.6522,35.2242,35.4146,539902,37.42604444444444,35.96499583928801,36.93414165316994
329,03-05-2018,35.7002,35.7002,33.3202,34.9386,524668,36.936955555555556,34.81982125817049,36.53503332253595
330,04-05-2018,35.129,35.7002,34.8434,35.2242,344565,36.45121111111112,36.13383070307979,36.27286665802876
331,07-05-2018,36.556999999999995,38.1754,35.5098,37.033,369451,36.102144444444455,43.85387445822525,36.42489332642301
332,08-05-2018,37.1282,37.6042,36.6522,36.6522,351591,35.679033333333344,42.684089613050745,36.47035466113841
333,09-05-2018,37.033,37.033,36.1762,36.9378,337402,35.657877777777784,43.89290982878837,36.56384372891073
334,10-05-2018,36.9378,36.9378,35.2242,35.2242,497197,35.562677777777786,38.62870688973719,36.29591498312859
335,11-05-2018,35.7002,36.1762,34.7482,36.080999999999996,324736,35.92233333333334,42.351597014272826,36.25293198650287
336,14-05-2018,35.7954,36.3666,35.4146,36.2714,267589,35.97522222222223,43.17652287726235,36.2566255892023
337,15-05-2018,36.2714,36.6522,36.080999999999996,36.4618,302998,36.09157777777778,44.0389026167563,36.29766047136184
338,16-05-2018,36.3666,36.3666,35.7002,35.7954,282692,36.18677777777778,41.65602731156198,36.197208377089474
339,17-05-2018,38.0802,38.0802,35.129,35.3194,252566,36.19735555555556,39.99150646050465,36.02164670167158
340,18-05-2018,35.4146,35.4146,33.5106,34.3673,668748,35.90116666666667,36.82208454196364,35.69077736133726
341,21-05-2018,35.0337,35.0337,33.5105,33.7961,195556,35.583822222222224,35.02849097240026,35.31184188906981
342,22-05-2018,33.7961,33.7961,30.7497,31.4161,557314,34.97030000000001,28.745588559480638,34.53269351125585
343,23-05-2018,27.4177,31.8921,27.4177,31.2257,466778,34.52602222222223,28.308142082735415,33.87129480900468
344,24-05-2018,31.4161,31.9873,30.2737,30.4641,338763,33.901922222222225,26.566598509081714,33.189855847203745
345,25-05-2018,30.9401,30.9401,29.0361,29.1313,324865,33.10857777777778,23.806405012742857,32.378144677763
346,28-05-2018,28.6553,29.5121,25.8945,26.6561,926426,32.01905555555556,19.710645734653113,31.2337357422104
347,29-05-2018,26.6561,29.9881,25.7041,29.4169,556700,31.310333333333332,33.461323302343544,30.87036859376832
348,30-05-2018,29.4169,29.4169,28.3697,28.9409,283589,30.601611111111108,32.43005767106335,30.484474875014655
349,31-05-2018,29.4298,30.0164,28.7454,29.8201,420426,30.09636666666667,36.33312781933855,30.351599900011728
350,01-06-2018,29.6246,31.9711,29.429000000000002,31.1889,513214,29.806677777777775,41.95468911651489,30.519059920009386
351,04-06-2018,31.2867,32.3622,30.5045,32.2644,513711,29.900933333333327,45.98996296413096,30.86812793600751
352,05-06-2018,32.2644,33.0466,32.0689,32.3621,404670,30.027199999999993,46.35480555186441,31.166922348806008
353,06-06-2018,32.4599,32.5576,31.6777,32.3621,357759,30.238088888888885,46.35480555186441,31.40595787904481
354,07-06-2018,32.3621,35.5885,32.0688,35.1975,1123039,30.912111111111106,56.29232320786801,32.16426630323585
355,08-06-2018,34.4153,36.8596,34.4153,36.3707,806519,31.99151111111111,59.62506259520492,33.00555304258868
356,11-06-2018,36.1752,36.664,35.2952,35.2953,577342,32.644666666666666,55.45120810152371,33.463502434070946
357,12-06-2018,35.5886,35.5886,33.1443,34.4153,958014,33.25293333333333,52.22925222721296,33.65386194725676
358,13-06-2018,34.0242,35.4908,33.8287,34.7086,761987,33.796099999999996,53.20518606200569,33.8648095578054
359,14-06-2018,34.7086,34.7086,33.242,33.6332,492328,34.06768888888888,49.23361182264213,33.81848764624432
360,15-06-2018,33.9265,34.8065,33.2421,34.4153,396057,34.306677777777765,52.03766334408678,33.937850116995456
361,18-06-2018,34.6108,34.6108,32.7532,33.5354,399596,34.43704444444443,48.77365866515931,33.85736009359637
362,19-06-2018,33.2421,33.2421,31.2867,32.7532,754396,34.480499999999985,46.010780325839306,33.63652807487709
363,20-06-2018,32.7532,34.122,32.0688,33.5354,292314,34.295822222222206,49.11498950501872,33.616302459901675
364,21-06-2018,33.4376,33.5354,32.6555,32.851,190473,33.90474444444443,46.59080544790139,33.46324196792134
365,22-06-2018,32.2644,33.4376,32.2644,33.4376,218076,33.698333333333316,49.009669880447845,33.45811357433708
366,25-06-2018,33.2421,33.9265,33.2421,33.6332,273398,33.611433333333316,49.82566692118314,33.49313085946966
367,26-06-2018,33.731,33.731,32.7533,33.2421,118717,33.448488888888875,48.16591114352572,33.442924687575726
368,27-06-2018,33.2421,33.4376,32.851,32.851,269848,33.36157777777776,46.49786239046462,33.32453975006058
369,28-06-2018,32.7532,33.0465,32.3621,32.6555,294530,33.16604444444443,45.64687400960733,33.19073180004847
370,29-06-2018,32.7533,33.0466,32.2644,32.5577,270636,33.0574111111111,45.201199923277315,33.06412544003878
371,02-07-2018,32.5577,32.5577,30.309,30.7978,471629,32.840144444444434,38.00948941918115,32.610860352031025
372,03-07-2018,30.7978,31.2867,29.0379,29.3312,315334,32.373011111111104,33.260326062300535,31.95492828162482
373,04-07-2018,29.3312,29.7223,28.549,29.5268,416562,32.00365555555555,34.43691911313566,31.46930262529986
374,05-07-2018,29.3313,29.6246,28.3535,28.5491,280098,31.46048888888888,31.452129644179962,30.88526210023989
375,06-07-2018,28.5491,29.8201,27.3758,29.3312,583650,30.98248888888888,36.214801690654895,30.57444968019191
376,09-07-2018,29.3312,30.0156,29.1357,29.2335,198950,30.53708888888888,35.879435503345434,30.306259744153532
377,10-07-2018,29.8201,30.0157,29.3313,29.5268,113629,30.167733333333324,37.743329608531475,30.15036779532283
378,11-07-2018,29.0379,29.6246,29.0379,29.2335,381772,29.7875111111111,36.59765358818551,29.966994236258266
379,12-07-2018,29.3313,29.3313,28.8424,29.1357,71290,29.407288888888875,36.20303452336383,29.800735389006615
380,13-07-2018,29.6246,30.0156,29.5268,29.9179,258763,29.309522222222206,41.62452716336983,29.824168311205295
381,16-07-2018,30.1134,30.309,29.6246,29.7223,145817,29.35297777777776,40.693254201067155,29.803794648964235
382,17-07-2018,30.2112,30.3089,29.3312,29.9179,253840,29.396433333333317,42.088582993938786,29.82661571917139
383,18-07-2018,29.7224,31.58,29.7224,31.4822,397237,29.72233333333331,51.8461091411376,30.157732575337114
384,19-07-2018,31.4822,32.2644,30.9933,32.2644,426120,30.04824444444442,55.851745489815926,30.579066060269696
385,20-07-2018,32.2644,33.0466,31.7755,32.2644,543199,30.385011111111094,55.85174548981592,30.91613284821576
386,23-07-2018,32.4599,32.5577,31.4822,31.4822,345836,30.602277777777758,50.937600304448424,31.02934627857261
387,24-07-2018,31.2867,31.4822,30.7978,31.1889,200935,30.819544444444425,49.18990332076806,31.061257022858094
388,25-07-2018,31.1889,31.7755,30.8956,31.4822,522934,31.080266666666645,51.000428708837134,31.145445618286477
389,26-07-2018,31.2867,31.4822,31.0911,31.4822,274411,31.25407777777776,51.000428708837134,31.212796494629185
390,27-07-2018,31.3844,33.7309,31.3844,33.6332,1455685,31.6886222222222,62.397011984118215,31.696877195703347
391,30-07-2018,33.731,36.3708,33.731,35.8819,1140882,32.351288888888874,70.2001922954813,32.53388175656268
392,31-07-2018,35.6864,35.8819,34.7086,35.393,774431,32.78582222222221,66.94740093219073,33.10570540525014
393,01-08-2018,35.6863,37.544000000000004,34.9041,36.4685,1255731,33.252944444444424,70.2167755163105,33.778264324200116
394,02-08-2018,36.1752,37.9351,36.1752,37.7395,1424712,33.86128888888887,73.54686588756059,34.57051145936009
395,03-08-2018,37.8373,37.8373,37.0551,37.544000000000004,761648,34.5348222222222,72.20945677809272,35.16520916748808
396,06-08-2018,37.544000000000004,37.544000000000004,36.3708,36.4685,751215,35.12144444444443,65.18670275622364,35.42586733399047
397,07-08-2018,36.3707,36.8596,35.393,35.4908,1030104,35.56684444444443,59.51969317566061,35.43885386719238
398,08-08-2018,35.4908,37.0551,35.4908,36.9574,570142,36.17519999999999,64.50460715534948,35.74256309375391
399,09-08-2018,37.1529,37.6418,36.1752,36.7618,689438,36.52282222222221,63.383538508157315,35.94641047500313
400,10-08-2018,37.1529,37.1529,35.8819,36.3707,545860,36.57713333333332,61.09706857676798,36.0312683800025
401,13-08-2018,36.3707,36.9573,35.9796,36.0774,954940,36.65317777777776,59.36746548684039,36.04049470400201
402,14-08-2018,36.1752,39.0105,35.9796,38.7172,1869184,36.90303333333332,68.1161140480702,36.5758357632016
403,15-08-2018,38.9127,39.5971,37.6417,37.6418,1018762,36.89217777777776,62.23715443162841,36.78902861056129
404,16-08-2018,38.1307,38.5217,37.1529,38.4239,983370,36.98994444444443,64.62818379640365,37.11600288844903
405,17-08-2018,38.2284,38.9128,38.0328,38.3262,902713,37.196355555555535,64.08233109994029,37.358042310759224
406,20-08-2018,38.424,40.0861,38.424,39.4016,1066606,37.63088888888887,67.351086294847,37.76675384860738
407,21-08-2018,39.4994,39.8905,38.6194,39.1083,872740,37.86987777777776,65.59765292030896,38.035063078885905
408,22-08-2018,39.1083,39.5972,38.4239,38.5217,889331,38.0654222222222,62.1146534426106,38.13239046310873
409,23-08-2018,38.7172,38.7172,37.9351,38.1306,915230,38.26096666666665,59.83357357590204,38.13203237048698
410,24-08-2018,38.1306,38.3261,37.544000000000004,38.3262,950361,38.510833333333316,60.61263037360399,38.170865896389586
411,27-08-2018,37.8373,38.7173,37.8373,38.0329,646227,38.43479999999998,58.77184503146096,38.14327271711167
412,28-08-2018,38.3262,38.424,38.0329,38.0329,473400,38.478255555555535,58.77184503146096,38.121198173689336
413,29-08-2018,38.2284,38.3262,37.6418,37.9351,541130,38.42394444444442,58.08960903788554,38.08397853895147
414,30-08-2018,37.9351,38.815,37.9351,38.815,973249,38.478255555555535,62.3267905608327,38.23018283116118
415,31-08-2018,38.7172,39.4994,38.7172,38.9128,1285058,38.42394444444442,62.77724830058787,38.36670626492895
416,04-09-2018,39.1083,39.1083,37.8373,38.1306,554927,38.31531111111109,56.91564117772678,38.319485011943165
417,05-09-2018,38.1306,38.3261,37.3484,37.6418,762301,38.21754444444443,53.55069872259031,38.18394800955454
418,06-09-2018,37.7396,37.7396,35.9797,36.1752,1335612,38.00027777777776,44.96151134886047,37.782198407643634
419,07-09-2018,36.1752,37.0551,36.1752,36.9574,410949,37.84818888888887,49.60422479748965,37.61723872611491
420,10-09-2018,36.9574,37.2507,36.6641,36.8596,269055,37.71782222222221,49.04713557658461,37.465710980891934
421,11-09-2018,36.9574,37.7395,36.5663,37.7395,562060,37.685222222222215,54.04742442516555,37.52046878471355
422,12-09-2018,38.1306,38.1306,37.1529,37.1529,451697,37.5983111111111,50.490079571378104,37.44695502777085
423,13-09-2018,37.544000000000004,37.7395,36.7618,36.8596,627383,37.381044444444434,48.76190997078097,37.32948402221668
424,14-09-2018,36.8596,37.1529,36.7618,37.0551,398367,37.174633333333325,49.99062484773487,37.27460721777335
425,17-09-2018,37.0551,37.0551,36.664,36.6641,220310,37.01168888888888,47.53540674481591,37.15250577421868
426,18-09-2018,36.7619,37.2507,36.0775,37.1529,366664,36.95736666666666,50.78927805030376,37.15258461937494
427,19-09-2018,37.1529,37.6418,36.9574,37.1529,411982,37.06599999999999,50.78927805030376,37.15264769549996
428,20-09-2018,37.2507,37.9351,36.9574,37.9351,757306,37.17463333333332,55.86893570958392,37.30913815639997
429,21-09-2018,38.1306,39.0106,37.8373,38.5217,1726588,37.3593111111111,59.264822843782355,37.551650525119975
430,24-09-2018,38.5217,40.5749,38.3262,40.3794,2184390,37.65263333333331,67.73293368199388,38.11720042009598
431,25-09-2018,40.6727,40.966,40.1839,40.2816,960316,38.00026666666665,66.94393528622079,38.55008033607679
432,26-09-2018,40.5749,40.5749,39.7927,39.8905,1376547,38.337033333333316,63.746048060614875,38.81816426886144
433,27-09-2018,40.1838,40.1838,39.4016,39.7927,1278660,38.6412111111111,62.93641243295018,39.01307141508915
434,28-09-2018,40.086,40.7704,39.6949,40.3794,1004967,39.0540222222222,65.74699853828386,39.286337132071324
435,01-10-2018,40.2816,41.2593,39.7928,40.086,904188,39.379922222222206,63.167291431428744,39.446269705657066
436,02-10-2018,39.6949,40.086,38.6194,39.0106,1547015,39.58633333333332,54.69608412905071,39.359135764525654
437,03-10-2018,39.1084,39.1084,38.424,38.5217,800029,39.6515111111111,51.32611344681267,39.19164861162053
438,04-10-2018,38.7172,39.4016,38.5217,39.0106,419440,39.705833333333324,54.35476962962549,39.15543888929642
439,05-10-2018,39.0106,39.0106,38.424,38.5217,506215,39.499422222222215,50.94120708994693,39.02869111143714
440,08-10-2018,38.7172,38.7172,37.2507,37.3485,840280,39.17352222222222,43.82809715859903,38.69265288914971
441,09-10-2018,37.3485,38.0329,37.2507,37.6418,460275,38.92366666666666,45.86329575349351,38.48248231131977
442,10-10-2018,37.6418,37.9351,37.1529,37.544000000000004,307188,38.67381111111111,45.27424816768165,38.29478584905582
443,11-10-2018,37.1529,37.1529,33.1443,34.2198,1582622,37.98941111111111,30.796081895008214,37.479788679244656
444,12-10-2018,34.2198,35.9797,33.0465,35.5886,969447,37.4897,39.390917205887234,37.10155094339573
445,15-10-2018,35.1975,35.5886,34.6109,34.8064,451515,37.02256666666666,36.59400210911798,36.642520754716585
446,16-10-2018,34.5131,35.393,34.5131,35.1975,317482,36.653211111111105,38.928929656929654,36.353516603773265
447,17-10-2018,35.6864,36.0774,35.2953,35.2953,333873,36.240399999999994,39.52862220627545,36.14187328301861
448,18-10-2018,35.3931,35.3931,34.4154,34.9042,421299,35.83845555555555,37.92482181506644,35.89433862641489
449,19-10-2018,34.7087,34.9042,33.7309,34.8064,387780,35.55599999999999,37.51492135980457,35.67675090113192
450,22-10-2018,34.9042,35.0019,33.9265,33.9265,279580,35.14318888888888,33.958727661435205,35.326700720905535
451,23-10-2018,34.4154,34.4154,32.2644,33.3399,548870,34.67606666666666,31.79485527681385,34.92934057672443
452,24-10-2018,33.2421,33.5354,32.3622,32.5577,416077,34.49138888888888,29.129395445462563,34.455012461379546
453,25-10-2018,32.7532,32.7532,30.7001,31.8733,651695,34.07857777777777,26.99681832222514,33.938669969103636
454,26-10-2018,32.0688,32.3622,31.3844,31.6777,419750,33.73094444444443,26.401907173817747,33.48647597528291
455,29-10-2018,31.6777,31.7755,31.0911,31.2867,228412,33.2964111111111,25.2061614732944,33.046520780226324
456,30-10-2018,31.0912,31.6778,30.7978,31.58,375221,32.88359999999999,27.84603850507777,32.753216624181064
457,31-10-2018,31.6778,32.7533,31.6778,32.7532,404715,32.64459999999999,37.368616813630275,32.75321329934485
458,01-11-2018,32.851,32.9487,31.2866,31.58,420533,32.2861111111111,32.71841958154221,32.518570639475875
459,02-11-2018,31.7755,32.2644,31.2867,32.1666,485267,32.09056666666666,36.943626918221895,32.4481765115807
460,05-11-2018,32.1666,32.1666,31.1889,32.0688,389790,31.949333333333325,36.53171591601816,32.37230120926456
461,06-11-2018,32.0688,32.4599,31.5799,31.8733,318645,31.873288888888883,35.675416775464,32.27250096741165
462,07-11-2018,32.0688,32.0688,31.2867,31.58,233370,31.840699999999995,34.37365609791769,32.13400077392932
463,08-11-2018,31.6778,32.5577,31.6778,32.3621,585090,31.916744444444436,40.59805820897161,32.179620619143456
464,09-11-2018,32.3621,33.7309,32.1666,32.851,703370,32.09055555555555,44.163243057132405,32.313896495314765
465,12-11-2018,32.851,32.9488,31.9711,32.1666,324000,32.15573333333333,40.4988755581005,32.284437196251815
466,13-11-2018,31.7755,31.8733,31.0911,31.2867,989722,31.992788888888885,36.325756867594535,32.08488975700145
467,14-11-2018,30.309,31.58,30.1134,30.4067,521550,31.86242222222222,32.69698611637408,31.74925180560116
468,15-11-2018,30.7,30.7,29.8201,30.309,296004,31.656022222222223,32.311070122954675,31.461201444480928
469,16-11-2018,30.6023,31.0912,30.5045,30.7,237936,31.503933333333332,35.58765226750742,31.308961155584747
470,19-11-2018,30.7,31.5799,30.7,31.58,272695,31.471344444444437,42.35133551613334,31.3631689244678
471,20-11-2018,30.309,31.1889,26.5937,30.8956,198036,31.395299999999995,38.92771908724737,31.26965513957424
472,21-11-2018,30.7001,32.3622,30.4067,32.2644,611399,31.38444444444444,47.98435055932564,31.468604111659396
473,22-11-2018,32.2644,32.4599,31.7755,31.9711,294915,31.286677777777772,46.39665943119211,31.56910328932752
474,23-11-2018,31.7756,32.0689,31.4822,31.4822,229435,31.210633333333323,43.795378041326686,31.55172263146202
475,26-11-2018,31.58,32.5577,31.2867,32.2644,514996,31.31926666666666,48.74653101026651,31.69425810516962
476,27-11-2018,32.4599,32.4599,31.7755,31.8733,225315,31.482222222222212,46.53900371149248,31.730066484135698
477,28-11-2018,32.0688,32.3622,31.8733,32.0688,150500,31.677755555555546,47.81128345744247,31.79781318730856
478,29-11-2018,32.2643,33.5354,32.2643,32.851,1189856,31.916755555555547,52.66509397161842,32.00845054984685
479,30-11-2018,32.851,33.8287,32.4599,33.0465,277172,32.07969999999999,53.8211086208805,32.21606043987748
480,03-12-2018,33.242,34.122,32.9487,33.9265,517134,32.41646666666665,58.709364982524946,32.558148351901984
481,04-12-2018,34.2198,34.3176,33.4376,33.8287,723899,32.590277777777764,57.974866179392656,32.812258681521584
482,05-12-2018,33.4376,33.7309,33.0465,33.5354,397680,32.76408888888888,55.723331331002505,32.95688694521727
483,06-12-2018,32.7532,34.0243,32.7532,33.6332,409544,33.003088888888875,56.33232179856385,33.09214955617382
484,07-12-2018,33.731,34.5131,33.5354,34.122,571010,33.20948888888888,59.3422486320167,33.298119644939064
485,10-12-2018,34.122,34.122,33.3398,33.4376,295299,33.38329999999999,53.75523082487094,33.32601571595125
486,11-12-2018,33.7309,33.7309,33.0465,33.2421,248953,33.51366666666665,52.242162137721834,33.309232572761
487,12-12-2018,33.3399,33.6332,33.1443,33.2421,290288,33.557122222222205,52.242162137721834,33.2958060582088
488,13-12-2018,33.4376,34.6109,33.1443,33.8287,512614,33.644033333333326,56.502703994461584,33.40238484656704
489,14-12-2018,33.8287,34.122,33.3398,33.4376,281137,33.58971111111111,53.10131798766801,33.409427877253634
490,17-12-2018,33.5354,33.5354,32.2644,32.2644,361495,33.4159,44.45591629846069,33.180422301802906
491,18-12-2018,32.2644,32.2644,31.58,32.1666,451949,33.26381111111112,43.81550471493382,32.97765784144233
492,19-12-2018,32.4599,32.5577,31.8733,32.4599,183140,33.13344444444445,46.31328555929918,32.87410627315386
493,20-12-2018,32.2644,32.4599,31.971,32.3621,113733,32.937900000000006,45.58554517625376,32.77170501852309
494,21-12-2018,32.1666,32.2643,31.8732,32.0688,237869,32.785811111111116,43.38385157428989,32.631124014818475
